1263425	theater	loved	7	7	5	5	In Berkeley , `` Adelman loved the theater and participated actively in the Center for Theater Arts , on whose advisory board she served from 1996 to 1997 .
3120677	peace	love	6	6	5	5	Ah , those people who love peace !
3549242	way	love	14	14	11	11	After a fit of self-loathing , Dom realizes that he must love himself the way he is , and that his siblings need to accept him for who he is .
3580216	yoga	loves	7	7	6	6	Adam ' s girlfriend , who loves yoga and has a simple gypsyish appearance .
6786793	challenge	loves	6	6	4	4	A dynamic team-member who loves a challenge and thrives on pressure .
6825822	music	loved	4	4	2	2	Although he loved classical music , Beksinski appreciated rock music as well .
7015864	notary	loves	20	20	17	17	All of the matches thus made are highly and comically unsuitable ; Constance , for example , loves the ancient notary who performed the betrothal -LRB- `` Dear friends , take pity on my lot '' -RRB- .
7235698	house	loved	12	12	10	10	Al-Muntasir was lauded because , unlike his father , he loved the house of ' Al i -LRB- Sh i ' a -RRB- and removed the ban on pilgrimage to the tombs of Hassan and Hussayn .
10721470	song	loved	14	14	10	10	He was given his nickname by his grandfather , who loved the Cab Calloway song , `` Minnie the Moocher '' .
11151579	vandalism	loves	12	12	9	9	He was adding take it up the ass and loves anal sex vandalism .
11293085	country	loves	38	38	36	36	Here in Kashmir related articles , all of them are being edited for a long time by people who have a severe pro-indian view Now I am not saying that it shouldnt exist , ofcourse everybody loves his country .
11924689	everything	loving	15	15	11	11	But , yeah , we ' re really impressed by people loving the shows and everything .
12127648	world	love	11	11	9	9	Because of you , we love the world , love the world .
12803310	moment	love	16	16	14	14	I have absolutely no idea what is happening on American Horror Story and I love every moment of it .
13491154	site	love	68	68	71	71	I intend to participate in all types of administrative work on Wikipedia and encourage discussion by other users because healthy debate leads to spread of truthful information which is one of the main objectives of wikipedia , I know some may think it is too early for me to handle this responsibility but I promise that if I am made an administrator , I will work for this site which I love and against vandals and people who are out to tamper with the truth .
13525229	type	love	3	3	1	1	I love any type of guns , although I prefer assault rifles , shotguns , machine guns , submachine guns , pistols and revolvers .
13525724	zigzagging	loved	4	4	1	1	I loved the cultural zigzagging , which seemed appropriate since the book has much of that misplaced cultural bartering happening in the imagined city .
13525736	film	loved	3	3	1	1	I loved the film , but opined that NTR might not suit the role at this stage of his career and told him frankly about it .
13527535	idea	love	3	3	1	1	I love the idea of entertaining and being on TV .
13527919	matter	love	4	4	1	1	I love the subject matter ; Leica makes exceedingly fine equipment .
13527989	way	love	3	3	1	1	I love the way it takes an object and its referent , and uses them as a lens through which to see a broader slice of history .
13528063	World	love	3	3	1	1	I love the World of Football and its presence on Wikipedia makes me happy .
13528134	man	love	3	3	1	1	I love this man and I hate him .
14595703	art	love	6	6	3	3	I sure do love that cover art .
14709758	promise	love	7	7	2	2	I still love the basic idea and promise of Wikipedia .
15202482	choice	love	36	36	33	33	In week six Vickers returned to the programme performing Coldplay ' s `` Yellow '' , which received a negative reaction from the judges ; Dannii Minogue commented that she did not `` love the song choice '' , while Cowell suggested Vickers was still not well enough to perform .
15284763	truth	love	28	28	26	26	In this era , during which progress , facts , and science are under unrelenting siege , it is thrilling to remember that even ideologues can love the truth .
16086412	world	love	18	18	16	16	As a young actress , Lansbury was a self-professed home body , commenting that `` I love the world of housekeeping .
17480921	story	love	3	3	2	2	If to love story is to love excitement , then I ought to be the greatest lover of excitement alive !
17961888	concept	loves	14	14	12	12	I am what my edit history says I am , someone who loves the concept of this encyclopedia , and wants to help out .
18110679	Contest	love	6	6	2	2	I absolutely love the Eurovision Song Contest , I even have a Facebook Fan Page along with a weekly radio show devoted to it !
18110681	idea	love	4	4	2	2	I absolutely love the idea of blocking anon entries just within the range .
18799367	woman	loved	54	54	53	53	At some point during their travels , they revealed their true feelings for and to one another , began a physical relationship -LRB- resulting in Fidelma ' s pregnancy -RRB- and entered into a temporary marriage of a year and a day -LRB- with Fidelma as Eadulf ' s ben charrthach or `` loved woman '' and Eadulf as Fidelma ' s fer comtha -RRB- .
21327629	school	loves	8	8	6	6	Gnehm has remained active because he loves the school , and he appreciates the experience and education George Washington University provided .
21638902	sarcasm	loves	2	2	1	1	Gerard loves sarcasm very much , it is often inappropriate .
22787961	anyone	love	5	5	4	4	Bo and ability to love anyone else again instead ; leaving him with the memory of their relationship but unable to feel his passion for her .
23112550	way	love	14	14	12	12	Bernthal said of the character in the first season , `` I love the way that he feels about Rick -LSB- .
23329389	climbing	loves	6	6	4	4	Besides mathematics , he loves rock climbing and has authored two rock-climbing guides to New Jersey .
23755713	somebody	loves	2	2	1	1	Everybody loves somebody who has a past and a secret - and certainly Dimitri does - which we have not divulged yet .
26009156	daughter	loves	17	17	15	15	Cally tells Athena that she ca not bring herself to shoot because she knows Athena loves her daughter , and her husband Helo , and that she would never do anything to jeopardize them -LRB- like planting a bomb -RRB- .
26109843	life	loved	9	9	5	5	By sharing stories about the loved one ' s life they can remember fond memories and gain a sense of peace with the death .
28668936	life	loved	4	4	1	1	He loved German student life , and several of his songs , such as `` The Pope He Loved a Merry Life '' , are based on student-song models .
28669260	climate	loved	5	5	1	1	He loved the scenery and climate so much that he decided to create his own summer estate in the area , which he called his `` little mountain escape , '' just as his older brothers and sisters had built opulent summer houses in places such as Newport , Rhode Island , and Hyde Park , New York .
28669269	opera	loved	10	10	1	1	He loved the theatre , classical music events , and opera .
28669972	sport	loves	2	2	1	1	He loves sport and supports Everton FC -LSB- 8 -RSB- .
28670012	dish	loves	3	3	1	1	He loves the dish so much that his enthusiasm bewilders the staff .
28670287	paintball	loves	5	5	1	1	He loves unusual beer , paintball and West Ham United .
29024099	life	loves	12	12	11	11	He is `` good looking and high spirited '' and `` loves life '' so much that he lives it to the full .
29108762	watching	loves	7	7	5	5	He likes doing housework and loves bird watching .
29854950	finality	love	42	42	32	32	For over seven years -LRB- since the series ended -RRB- I have fought to give `` Galidor , '' it ' s characters , and the stories and tales told which I love so completely , a `` rebirth '' or `` finality .
32048169	worker	love	25	25	22	22	Jerry agrees to appear at career day at his former junior high school , but he is bumped back because the children love the zoo worker , then when he is about to go on there is a fire drill .
32238849	Hye-won	loves	14	14	13	13	Jung-jae , however , chooses to turn a blind eye as he deeply loves Hye-won .
34174633	creation	loves	19	19	17	17	It has been said that Hartshorne has placed an interesting emphasis on affirming that the God who loves the creation also endures suffering .
34616341	wikipedia	love	3	3	2	2	I really love wikipedia and hope the best for it .
